date,u10,v10,d2m,t2m,hcc,lcc,mcc,tp,ssr,sshf
2025-03-16 21:00:00,3.296692,-0.15441895,271.3916,275.2766,0.0,0.0,0.0,0.0,3.5999988e-12,65375.0
2025-03-16 22:00:00,3.5716248,0.112976074,271.46844,277.54095,0.7053833,0.0,0.0,0.0,3.5999988e-12,65270.0
2025-03-16 23:00:00,3.6122131,-0.049102783,271.3047,277.4121,0.72720337,0.0,0.0,0.0,179776.0,17553.0
2025-03-17 00:00:00,3.4847717,-0.23815918,271.34344,278.766,0.16888428,0.0,0.0,0.0,813632.0,-163067.0
2025-03-17 01:00:00,3.9175262,-0.5022888,270.69806,279.86877,0.09536743,0.0,0.0,0.0,1521664.0,-391949.0
2025-03-17 02:00:00,4.4335938,-0.9525604,267.1183,282.95605,0.0,0.0,0.0,0.0,2145216.0,-601517.0
2025-03-17 03:00:00,4.181473,-1.3560333,267.6371,283.53577,0.0,0.0,0.0,0.0,2595200.0,-780369.0
2025-03-17 04:00:00,3.925171,-1.3296814,267.96674,283.78107,0.0,0.0,0.0,0.0,2832064.0,-876621.0
2025-03-17 05:00:00,3.8647919,-0.9973602,268.2392,285.13293,0.0,0.0,0.0,0.0,2836032.0,-860856.0
2025-03-17 06:00:00,4.348877,-0.6609497,268.5271,285.4109,0.0,0.0,0.0,0.0,2608448.0,-751434.0
2025-03-17 07:00:00,4.0466766,-0.6834564,268.34906,285.23645,0.0,0.0,0.0,0.0,2164096.0,-547881.0
2025-03-17 08:00:00,3.6408691,-0.28230286,268.45813,285.16248,0.0,0.0,0.0,0.0,1559616.0,-300598.0
2025-03-17 09:00:00,3.0666046,0.38339233,268.66138,284.76575,0.0,0.0,0.0,0.0,859776.0,-44586.0
2025-03-17 10:00:00,2.0164185,1.0386353,271.14124,281.7859,0.0,0.0,0.017089844,0.0,217536.0,94796.0
2025-03-17 11:00:00,2.2322845,1.4347382,271.19604,281.25305,0.0,0.0062561035,0.07498169,0.0,3.5999988e-12,103540.0
2025-03-17 12:00:00,2.2911682,1.7316589,271.07166,280.32788,0.009277344,0.0,0.09524536,0.0,3.5999988e-12,106817.0
2025-03-17 13:00:00,2.3143768,2.2136993,271.05017,280.82898,1.0,0.0,0.08276367,0.0,3.5999988e-12,116441.0
2025-03-17 14:00:00,2.7255402,2.3763885,271.1554,280.844,1.0,0.0,0.19030762,0.0,3.5999988e-12,133634.0
2025-03-17 15:00:00,3.2641144,2.1445312,271.0681,281.42957,1.0,0.0,0.07192993,0.0,3.5999988e-12,151956.0
2025-03-17 16:00:00,3.7265625,1.9933167,271.5453,281.47937,1.0,0.0,0.010009766,0.0,3.5999988e-12,165240.0
2025-03-17 17:00:00,4.0501556,1.8468323,272.06885,281.63428,1.0,0.0,0.0,0.0,3.5999988e-12,160858.0
2025-03-17 18:00:00,4.1868896,1.1531372,272.26917,281.651,0.9939575,0.0,0.0,0.0,3.5999988e-12,153224.0
2025-03-17 19:00:00,4.235565,-0.43940735,273.24268,281.53906,0.96585083,0.0,0.0,0.0,3.5999988e-12,148152.0
2025-03-17 20:00:00,3.50708,-2.4742126,274.32904,279.9109,0.0,0.0,0.0,0.0,3.5999988e-12,152965.0
2025-03-17 21:00:00,2.0647736,-2.8561249,274.74237,279.26508,0.0,0.0,0.0,0.0,3.5999988e-12,136342.0
2025-03-17 22:00:00,1.1546631,-2.7487183,274.7815,279.97797,0.0,0.0,0.0,0.0,3.5999988e-12,99245.0
2025-03-17 23:00:00,0.68666077,-3.3880463,275.09473,280.51868,0.0,0.0,0.0,0.0,179392.0,38390.0
2025-03-18 00:00:00,0.6650696,-3.550888,274.028,281.18042,0.0,0.0,0.0,0.0,791296.0,-143281.0
2025-03-18 01:00:00,0.9070282,-4.008087,272.79425,281.60776,0.0,0.0,0.0,0.0,1486656.0,-393564.0
2025-03-18 02:00:00,1.8027344,-4.297043,271.32263,283.98718,0.0,0.0,0.0,0.0,2101888.0,-621763.0
2025-03-18 03:00:00,2.5334625,-4.815201,270.396,284.47424,0.0,0.0,0.0,0.0,2553088.0,-802695.0
2025-03-18 04:00:00,2.705307,-5.1951904,269.81555,284.86584,0.0,0.0,0.0,0.0,2806400.0,-907297.0
2025-03-18 05:00:00,2.8249512,-5.1325684,269.307,285.3385,0.0,0.0,0.0,0.0,2808320.0,-913490.0
2025-03-18 06:00:00,3.3209686,-5.10347,269.49097,285.6084,0.0,0.0,0.2314148,0.0,2589248.0,-816267.0
2025-03-18 07:00:00,3.785202,-5.1674957,268.89563,285.76855,0.0,0.0,0.37097168,0.0,2065728.0,-548877.0
2025-03-18 08:00:00,3.2790833,-5.1881714,268.72705,284.80542,0.030426025,0.0,0.43859863,0.0,1454784.0,-293565.0
2025-03-18 09:00:00,-0.200531,-5.303955,270.6947,283.73657,0.0060424805,0.0,0.060333252,0.0,805440.0,-45129.0
2025-03-18 10:00:00,-1.3981934,-4.537628,271.66882,280.4546,0.0,0.0,0.0,0.0,217728.0,62360.0
2025-03-18 11:00:00,-1.8506927,-4.4154816,271.19592,279.46924,0.0093688965,0.0,0.0,0.0,3.5999988e-12,73112.0
2025-03-18 12:00:00,-1.5077362,-3.8567352,270.91235,279.25305,0.05102539,0.0,0.0,0.0,3.5999988e-12,70224.0
2025-03-18 13:00:00,-1.3707428,-3.2354126,270.8286,279.58655,0.028137207,0.0,0.0,0.0,3.5999988e-12,76445.0
2025-03-18 14:00:00,-1.004425,-2.517624,271.38458,278.49567,0.30200195,0.0,0.0,0.0,3.5999988e-12,74993.0
2025-03-18 15:00:00,-0.8199005,-2.3199768,271.66882,277.95978,0.95080566,0.0,0.0,0.0,3.5999988e-12,60668.0
2025-03-18 16:00:00,-0.8341522,-1.9717407,271.9831,277.7611,1.0,0.0,0.0,0.0,3.5999988e-12,34321.0
2025-03-18 17:00:00,-0.7165375,-1.4086914,272.42175,277.20923,0.9633179,0.0,0.0,0.0,3.5999988e-12,12826.0
2025-03-18 18:00:00,-0.28198242,-1.4719391,272.2397,277.38745,0.6872864,0.0,0.0,0.0,3.5999988e-12,-3111.0
2025-03-18 19:00:00,0.5257721,-1.0245819,272.2527,277.45642,0.23913574,0.0,0.0,0.0,3.5999988e-12,-3651.0
2025-03-18 20:00:00,1.1191101,-0.76223755,272.21832,275.41455,0.0031433105,0.0,0.0,0.0,3.5999988e-12,-3024.0
2025-03-18 21:00:00,1.5596619,-0.46957397,272.23572,274.85803,0.0,0.0,0.0,0.0,3.5999988e-12,3385.0
2025-03-18 22:00:00,1.7032166,-0.033981323,273.39758,277.26733,0.0,0.0,0.0,0.0,3.5999988e-12,8326.0
2025-03-18 23:00:00,1.9339905,-0.20269775,273.5976,278.31354,0.0,0.0,0.0,0.0,192576.0,-7398.0
2025-03-19 00:00:00,1.60466,-0.51348877,272.06152,279.59207,0.0,0.0,0.0,0.0,826688.0,-144554.0
2025-03-19 01:00:00,1.153122,-1.3664093,271.12408,280.50452,0.0,0.0,0.0,0.0,1537600.0,-353944.0
2025-03-19 02:00:00,0.5513153,-2.125534,268.13428,283.88965,0.0,0.0,0.0,0.0,2155136.0,-565958.0
2025-03-19 03:00:00,0.06665039,-2.2270203,267.9104,284.65015,0.0,0.0,0.0,0.0,2602240.0,-730428.0
2025-03-19 04:00:00,-0.3831787,-2.0208588,268.22205,284.79114,0.0,0.0,0.0,0.0,2835072.0,-806315.0
2025-03-19 05:00:00,-0.7475586,-1.4328918,268.22485,285.68518,0.0,0.0,0.0,0.0,2835456.0,-798072.0
2025-03-19 06:00:00,-0.8084259,-0.9083557,268.80554,285.55078,0.0,0.0,0.0,0.0,2605760.0,-708627.0
2025-03-19 07:00:00,-1.1974487,-0.50068665,269.02307,285.5243,0.0,0.0,0.015106201,0.0,2163008.0,-502424.0
2025-03-19 08:00:00,-1.9177094,0.12057495,269.55908,285.3092,0.0,0.0,0.0,0.0,1553344.0,-313176.0
2025-03-19 09:00:00,-2.5983582,0.94400024,270.71558,284.38098,0.0,0.0,0.0,0.0,858816.0,-99321.0
2025-03-19 10:00:00,-2.6366425,1.4606171,271.84308,281.85852,0.0,0.0,0.0,0.0,223424.0,51500.0
2025-03-19 11:00:00,-2.55513,2.5211945,271.70624,281.46588,0.0,0.0,0.0,0.0,64.0,100159.0
2025-03-19 12:00:00,-1.8055573,2.9890747,271.7057,281.2654,0.0,0.0,0.0,0.0,3.5999988e-12,98290.0
2025-03-19 13:00:00,-1.2821808,3.118805,272.0061,280.99258,0.0,0.0,0.0,0.0,3.5999988e-12,96517.0
2025-03-19 14:00:00,-0.9145508,3.0929413,272.2163,279.912,0.0,0.0,0.0,0.0,3.5999988e-12,97073.0
2025-03-19 15:00:00,-0.6044922,3.0112457,272.11438,279.79535,0.0,0.0,0.0,0.0,3.5999988e-12,94967.0
2025-03-19 16:00:00,-0.50912476,3.0302277,272.35046,280.0631,0.0,0.0,0.0,0.0,3.5999988e-12,92528.0
2025-03-19 17:00:00,-0.2913208,3.242508,273.49402,279.15283,0.0,0.0,0.0,0.0,3.5999988e-12,100876.0
2025-03-19 18:00:00,0.17581177,3.6279144,273.85144,278.82068,0.0,0.0,0.0,0.0,3.5999988e-12,116190.0
2025-03-19 19:00:00,0.69680786,3.8849335,274.42798,279.22815,0.0,0.0,0.0,0.0,3.5999988e-12,126850.0
2025-03-19 20:00:00,0.9286499,3.8859253,275.10474,278.80005,0.0,0.0,0.0062561035,0.0,3.5999988e-12,127118.0
2025-03-19 21:00:00,0.9098816,3.7005463,275.27264,278.93823,0.0,0.0,0.013244629,0.0,3.5999988e-12,124891.0
2025-03-19 22:00:00,0.92181396,3.299179,276.03967,280.56122,0.0,0.0,0.030944824,0.0,3.5999988e-12,123554.0
2025-03-19 23:00:00,0.7288666,3.9088593,276.21326,281.21912,0.0,0.0,0.047698975,0.0,194880.0,64727.0
2025-03-20 00:00:00,1.121933,4.0569,276.0708,282.535,0.0,0.0,0.006866455,0.0,801792.0,-109533.0
2025-03-20 01:00:00,1.3161774,4.339737,276.23566,283.37683,0.0,0.0,0.0030212402,0.0,1459520.0,-295907.0
2025-03-20 02:00:00,1.8179016,4.5264893,275.70276,287.7113,0.0,0.0,0.0,0.0,2115648.0,-494033.0
2025-03-20 03:00:00,2.2191162,4.3547974,276.02008,288.38562,0.0,0.0,0.0,0.0,2520896.0,-607457.0
2025-03-20 04:00:00,2.6885376,3.8356323,276.19794,289.17395,0.0,0.0,0.0,0.0,2783872.0,-669772.0
2025-03-20 05:00:00,3.4114685,3.0311584,275.83423,291.94873,0.0,0.0,0.0,0.0,2796992.0,-625778.0
2025-03-20 06:00:00,3.7780457,2.1781158,275.29834,292.39136,0.0,0.0,0.0,4.2915344e-06,2569920.0,-493984.0
2025-03-20 07:00:00,3.7595367,1.4541626,275.0548,292.65137,0.0,0.0,0.0031433105,0.0,2139776.0,-320880.0
2025-03-20 08:00:00,2.9920197,1.3792267,275.6046,292.68286,0.0,0.0,0.055755615,0.0,1507776.0,-98524.0
2025-03-20 09:00:00,1.6776428,1.6529083,276.40198,292.2317,0.0,0.0,0.033447266,0.0,855552.0,49144.0
2025-03-20 10:00:00,0.9418793,2.1087646,278.09167,287.54468,0.0,0.0,0.028503418,0.0,227520.0,118556.0
2025-03-20 11:00:00,0.56385803,3.0549927,277.88293,286.14105,0.0,0.0,0.0,0.0,128.0,136603.0
2025-03-20 12:00:00,0.88127136,3.3703308,277.75195,285.68127,0.0,0.0,0.0,0.0,3.5999988e-12,149997.0
2025-03-20 13:00:00,1.3474579,3.589264,277.453,286.18567,0.0,0.0,0.0,0.0,3.5999988e-12,162050.0
2025-03-20 14:00:00,1.6841736,3.6007233,277.213,285.49292,0.0,0.0,0.0,0.0,3.5999988e-12,173706.0
2025-03-20 15:00:00,2.1164246,3.2806702,276.94043,285.31317,0.0,0.0,0.0,0.0,3.5999988e-12,179413.0
2025-03-20 16:00:00,2.4706268,2.822342,276.71375,285.28387,0.0,0.0,0.0,0.0,3.5999988e-12,184718.0
2025-03-20 17:00:00,2.8052979,2.4431458,276.38037,283.89703,0.0,0.0,0.0,0.0,3.5999988e-12,189986.0
2025-03-20 18:00:00,3.0350494,2.0898895,276.02197,283.43915,0.0,0.0,0.0,0.0,3.5999988e-12,189589.0
2025-03-20 19:00:00,3.1832123,1.7067719,276.01245,283.41345,0.0,0.0,0.0,0.0,3.5999988e-12,175394.0
2025-03-20 20:00:00,3.2531433,1.3695221,276.2478,282.6266,0.0,0.0,0.0,0.0,3.5999988e-12,171154.0
2025-03-20 21:00:00,3.3593903,1.2270508,276.3377,282.66553,0.0,0.0,0.0,0.0,3.5999988e-12,168812.0
2025-03-20 22:00:00,2.9043121,1.2419281,276.72632,284.11273,0.0,0.0,0.0,0.0,3.5999988e-12,169201.0
2025-03-20 23:00:00,3.3648682,1.6800995,277.367,285.1109,0.0,0.0,0.0,0.0,212800.0,118702.0
2025-03-21 00:00:00,3.7745361,1.841629,277.50073,286.648,0.0,0.0,0.0,0.0,849984.0,-32924.0
2025-03-21 01:00:00,4.280899,1.789093,278.29822,288.75757,0.0031433105,0.0,0.0,0.0,1551232.0,-199362.0
2025-03-21 02:00:00,4.8760376,1.6252899,277.59607,293.41162,0.04675293,0.0,0.0,0.0,2161024.0,-336715.0
2025-03-21 03:00:00,5.408142,1.2274323,277.80017,294.47412,0.054138184,0.0,0.0,0.0,2603264.0,-428076.0
2025-03-21 04:00:00,5.7265778,0.9248352,277.52478,295.1206,0.18933105,0.0,0.0,0.0,2837632.0,-451315.0
2025-03-21 05:00:00,5.651764,0.6318207,275.30994,297.17407,0.181427,0.0,0.0,0.0,2844928.0,-405838.0
2025-03-21 06:00:00,5.4253235,0.348938,274.39893,297.302,0.17687988,0.0,0.0,0.0,2624320.0,-299171.0
2025-03-21 07:00:00,5.1261597,0.32385254,274.22705,297.27588,0.044067383,0.0,0.0,0.0,2173824.0,-139930.0
2025-03-21 08:00:00,4.371994,0.6606903,275.07837,296.58032,0.0,0.0,0.0,0.0,1585920.0,22944.0
2025-03-21 09:00:00,3.759262,0.99739075,275.2422,296.08447,0.0,0.0,0.0,0.0,888384.0,155471.0
2025-03-21 10:00:00,2.660141,1.2023468,276.82153,291.14142,0.0,0.0,0.0,0.0,240448.0,243695.0
2025-03-21 11:00:00,2.5625763,1.5671539,276.84558,289.88184,0.050048828,0.0,0.0,0.0,192.0,226883.0
2025-03-21 12:00:00,2.4435883,1.7815094,276.90283,290.12653,0.46218872,0.0,0.0,0.0,3.5999988e-12,211304.0
2025-03-21 13:00:00,2.4538727,1.9089355,276.4436,289.60638,0.27929688,0.0,0.0,0.0,3.5999988e-12,200832.0
2025-03-21 14:00:00,2.3179932,1.9928741,276.54126,287.73816,0.0,0.0,0.0,0.0,3.5999988e-12,196692.0
2025-03-21 15:00:00,2.3140411,2.094345,276.73547,287.41522,0.0,0.0,0.0,0.0,3.5999988e-12,193000.0
2025-03-21 16:00:00,2.256012,2.1888885,276.6681,287.17523,0.0,0.0,0.0,0.0,3.5999988e-12,187144.0
2025-03-21 17:00:00,2.1732635,2.17807,276.58374,285.40363,0.0,0.0,0.0,0.0,3.5999988e-12,175089.0
2025-03-21 18:00:00,2.4736786,2.0005646,276.6936,285.06232,0.0,0.0,0.0,0.0,3.5999988e-12,162180.0
2025-03-21 19:00:00,2.6031342,1.7663574,277.02612,284.6032,0.0,0.0,0.0,0.0,3.5999988e-12,152841.0
2025-03-21 20:00:00,2.6368256,1.572876,277.54626,283.70795,0.0,0.0,0.0,0.0,3.5999988e-12,146849.0
2025-03-21 21:00:00,2.8791962,1.5512848,277.65698,283.54535,0.0,0.0,0.0,0.0,3.5999988e-12,149539.0
2025-03-21 22:00:00,2.4641418,1.3343658,278.07898,286.0484,0.0,0.0,0.0,0.0,3.5999988e-12,151986.0
2025-03-21 23:00:00,2.8567505,1.5884552,278.8941,286.93036,0.0,0.0,0.0,0.0,221056.0,103233.0
2025-03-22 00:00:00,3.223114,1.4665833,278.6975,288.55554,0.0,0.0,0.0,0.0,857856.0,-30533.0
2025-03-22 01:00:00,3.4802246,1.3309021,279.13855,290.47656,0.0,0.0,0.0,0.0,1554368.0,-175173.0
2025-03-22 02:00:00,3.8904877,1.2763214,278.63727,295.20386,0.0,0.0,0.0,0.0,2158464.0,-292973.0
2025-03-22 03:00:00,4.4093018,1.1271057,278.9392,296.18018,0.0,0.0,0.0,0.0,2595648.0,-382080.0
2025-03-22 04:00:00,4.5871887,0.722702,278.92432,296.90942,0.0,0.0,0.0,0.0,2825216.0,-414880.0
2025-03-22 05:00:00,4.5150757,0.42437744,276.3069,298.51294,0.0,0.0,0.0,0.0,2827200.0,-376702.0
2025-03-22 06:00:00,4.754547,0.67832947,273.8921,298.76538,0.0,0.0,0.0,0.0,2603904.0,-256451.0
2025-03-22 07:00:00,4.585327,1.0510559,272.90356,298.6936,0.0,0.0,0.0,0.0,2179456.0,-98298.0
2025-03-22 08:00:00,3.4621735,1.3860321,275.16943,298.10522,0.0,0.0,0.0,0.0,1583296.0,50030.0
2025-03-22 09:00:00,2.4314728,1.4741364,275.52075,297.25488,0.0,0.0,0.0,0.0,889088.0,141586.0
2025-03-22 10:00:00,2.3054657,1.6150818,278.06946,291.49182,0.0,0.0,0.0,0.0,242560.0,153672.0
2025-03-22 11:00:00,1.7585449,1.9819031,277.71936,290.70715,0.0,0.0,0.0,0.0,320.0,147638.0
2025-03-22 12:00:00,1.1640778,2.053421,277.71155,290.35315,0.0,0.0,0.0,0.0,3.5999988e-12,147722.0
2025-03-22 13:00:00,0.91600037,2.5206757,278.2284,290.32263,0.0,0.0,0.0,0.0,3.5999988e-12,158267.0
2025-03-22 14:00:00,0.7553711,3.0263367,278.115,288.6349,0.0030212402,0.0,0.0,0.0,3.5999988e-12,173081.0
2025-03-22 15:00:00,0.854126,3.372528,278.02576,288.24335,0.018127441,0.0,0.0,0.0,3.5999988e-12,180300.0
2025-03-22 16:00:00,0.970047,3.4447937,278.4032,287.88586,0.050933838,0.0,0.0,0.0,3.5999988e-12,169419.0
2025-03-22 17:00:00,1.3637848,3.3455353,278.8817,287.1983,0.09628296,0.0,0.0,0.0,3.5999988e-12,153713.0
2025-03-22 18:00:00,1.9538727,2.957199,279.0879,287.29413,0.17880249,0.0,0.0,0.0,3.5999988e-12,143764.0
2025-03-22 19:00:00,2.3866272,2.525055,278.99573,286.8203,0.12841797,0.0,0.0,0.0,3.5999988e-12,166373.0
2025-03-22 20:00:00,2.6185913,2.14682,278.88538,285.86157,0.023956299,0.0,0.0,0.0,3.5999988e-12,168354.0
2025-03-22 21:00:00,2.6665192,1.8424225,278.77386,285.7083,0.0,0.0,0.0,0.0,3.5999988e-12,161289.0
2025-03-22 22:00:00,2.0781555,1.5772247,279.06244,287.7461,0.0,0.0,0.0093688965,0.0,64.0,150155.0
2025-03-22 23:00:00,2.6142426,1.6359558,279.80084,288.32617,0.0,0.0,0.08300781,0.0,219584.0,98790.0
2025-03-23 00:00:00,2.4406586,1.5355377,280.16736,289.79224,0.0,0.0,0.0,0.0,844096.0,-37471.0
2025-03-23 01:00:00,2.6439514,1.7780304,280.84964,291.5968,0.0,0.0,0.0,0.0,1548416.0,-174037.0
2025-03-23 02:00:00,2.9610443,1.8414459,280.102,296.7058,0.0,0.0,0.0,0.0,2147776.0,-291056.0
2025-03-23 03:00:00,3.18367,2.1383667,280.23926,297.73438,0.0,0.0,0.0,0.0,2578624.0,-370174.0
2025-03-23 04:00:00,3.567276,2.254181,279.7307,298.44678,0.0,0.0,0.0,0.0,2797952.0,-395917.0
2025-03-23 05:00:00,3.7565918,2.4632568,279.05176,299.96533,0.05267334,0.0,0.0,0.0,2760576.0,-351501.0
2025-03-23 06:00:00,3.7881317,2.69339,278.0138,300.50537,0.19015503,0.0,0.012512207,0.0,2511808.0,-242728.0
2025-03-23 07:00:00,3.3934479,2.5778198,278.11987,300.59424,0.05496216,0.0,0.5124512,0.0,2088064.0,-96802.0
2025-03-23 08:00:00,2.1512299,1.9497375,281.4148,298.95874,0.0,0.0,0.9527893,0.0,1183488.0,56928.0
2025-03-23 09:00:00,1.624466,1.7154846,282.60315,297.81982,0.39819336,0.0,0.88046265,0.0,301952.0,96112.0
2025-03-23 10:00:00,1.7051849,1.6746979,283.46448,294.27234,0.8635254,0.0,0.975708,0.0,75648.0,83709.0
2025-03-23 11:00:00,3.3038177,-0.054092407,282.8485,293.70117,0.7017212,0.0,0.98779297,0.0,128.0,110265.0
2025-03-23 12:00:00,4.502411,-1.9372406,282.42334,293.73596,0.50686646,0.0,0.98999023,1.9073486e-06,3.5999988e-12,157205.0
2025-03-23 13:00:00,3.097351,-2.3467712,282.01923,293.58044,0.69351196,0.0,0.98147583,0.0,3.5999988e-12,173954.0
2025-03-23 14:00:00,2.0396729,-1.8977356,283.48553,291.14722,0.20544434,0.0,0.99697876,0.0,3.5999988e-12,89930.0
2025-03-23 15:00:00,2.1309204,-1.0959167,284.28217,290.68213,0.0076904297,0.0,1.0,0.0,3.5999988e-12,28992.0
2025-03-23 16:00:00,2.1004486,0.6140442,284.17963,290.5868,0.0,0.0,0.9749756,9.536743e-07,3.5999988e-12,10226.0
2025-03-23 17:00:00,1.9217987,1.9672546,283.58655,289.9259,0.0,0.0,0.7043152,0.0,3.5999988e-12,35399.0
2025-03-23 18:00:00,2.1820374,1.8896484,283.5182,289.8866,0.0,0.0030212402,0.24804688,0.0,3.5999988e-12,77677.0
2025-03-23 19:00:00,2.4360657,1.6986237,283.65784,289.34985,0.0,0.0,0.075042725,0.0,3.5999988e-12,111396.0
2025-03-23 20:00:00,2.363449,2.0095367,284.04077,288.14874,0.0,0.0,0.0211792,0.0,3.5999988e-12,117188.0
2025-03-23 21:00:00,2.2893066,2.140564,284.21933,287.89545,0.0,0.0,0.0,0.0,3.5999988e-12,121887.0
2025-03-23 22:00:00,2.3735046,2.0362854,284.78656,289.20605,0.0,0.0,0.0,0.0,320.0,124786.0
2025-03-23 23:00:00,2.8850403,2.3919983,284.8894,289.7428,0.0,0.0,0.0,0.0,234944.0,73758.0
2025-03-24 00:00:00,3.1533813,2.2906036,285.06903,291.0569,0.0,0.0,0.0,0.0,874432.0,-71226.0
2025-03-24 01:00:00,3.6640167,2.2585297,284.81714,291.89612,0.0,0.0,0.0,0.0,1564800.0,-222443.0
2025-03-24 02:00:00,4.045761,2.199646,284.0281,296.59863,0.0,0.0,0.0,0.0,2173952.0,-363759.0
2025-03-24 03:00:00,4.077759,2.222824,283.49286,297.25684,0.0,0.0,0.0,0.0,2608576.0,-451719.0
2025-03-24 04:00:00,4.1471863,2.1876068,282.47272,297.9839,0.0,0.0,0.0,0.0,2834304.0,-461556.0
2025-03-24 05:00:00,4.493332,1.9271545,279.87537,300.0923,0.0,0.0,0.0,0.0,2835456.0,-398560.0
2025-03-24 06:00:00,4.84433,1.4108429,278.31982,300.29224,0.0,0.0,0.0,0.0,2609344.0,-271658.0
2025-03-24 07:00:00,4.640732,1.3896484,278.24365,300.30054,0.0,0.0,0.0,0.0,2181888.0,-94723.0
2025-03-24 08:00:00,3.4056244,1.8105927,279.80884,299.71777,0.0,0.0,0.0,0.0,1587264.0,50315.0
2025-03-24 09:00:00,2.400589,1.9745636,280.51562,298.7339,0.0,0.0,0.0,0.0,896768.0,144563.0
2025-03-24 10:00:00,1.5770111,1.907486,280.69086,294.7163,0.0,0.0,0.0,0.0,251264.0,183297.0
2025-03-24 11:00:00,1.2663727,2.1623535,280.7315,293.55945,0.0,0.0,0.0,0.0,640.0,167900.0
2025-03-24 12:00:00,1.1403503,2.2430115,280.6836,293.02014,0.0,0.0,0.0,0.0,3.5999988e-12,159748.0
2025-03-24 13:00:00,0.9126892,2.6404724,281.06696,292.30518,0.0,0.0,0.0,0.0,3.5999988e-12,160016.0
2025-03-24 14:00:00,0.6828613,2.9385986,281.31305,290.7102,0.0,0.0,0.0,0.0,3.5999988e-12,161183.0
2025-03-24 15:00:00,0.6061554,3.1234894,281.28882,290.22083,0.0,0.0,0.0,0.0,3.5999988e-12,160683.0
2025-03-24 16:00:00,0.67852783,2.9865265,281.344,290.18262,0.06124878,0.0,0.0,0.0,3.5999988e-12,162083.0
2025-03-24 17:00:00,0.7497864,2.6762695,281.51392,288.94714,0.0345459,0.0,0.0,0.0,3.5999988e-12,152508.0
2025-03-24 18:00:00,1.016037,2.5181732,281.47797,288.58813,0.05404663,0.0,0.0,0.0,3.5999988e-12,130626.0
2025-03-24 19:00:00,1.2586365,2.3982697,281.30463,288.28033,0.021636963,0.0,0.0,0.0,3.5999988e-12,105142.0
2025-03-24 20:00:00,1.3269196,2.1741028,280.96918,287.53986,0.033966064,0.0,0.0,0.0,3.5999988e-12,106302.0
2025-03-24 21:00:00,1.3086243,1.9429321,280.80878,287.15082,0.019989014,0.0,0.0,0.0,3.5999988e-12,96679.0
2025-03-24 22:00:00,1.0957031,1.9039154,281.04102,288.16003,0.013946533,0.0,0.0,0.0,640.0,87072.0
2025-03-24 23:00:00,1.2407837,2.6813965,282.03528,289.78943,0.0,0.0,0.0,0.0,248000.0,64095.0
2025-03-25 00:00:00,1.3860321,3.0210266,282.05933,291.75732,0.0,0.0,0.0,0.0,888960.0,-35080.0
2025-03-25 01:00:00,1.6113586,3.1248627,283.05032,294.0205,0.0,0.0,0.0,0.0,1581504.0,-150127.0
2025-03-25 02:00:00,2.0255127,3.4533844,281.92682,298.86646,0.0,0.0,0.0,0.0,2181888.0,-249998.0
2025-03-25 03:00:00,2.6062927,3.667282,281.3589,299.60498,0.0,0.0,0.0,0.0,2618752.0,-329461.0
2025-03-25 04:00:00,3.1913605,3.3396912,280.45776,300.1162,0.0,0.0,0.0,0.0,2847552.0,-348675.0
2025-03-25 05:00:00,3.4761353,2.441986,279.2444,302.38477,0.0,0.0,0.0,0.0,2850240.0,-308733.0
2025-03-25 06:00:00,3.3225555,1.6703491,278.58325,302.41846,0.0,0.0,0.0,0.0,2626368.0,-222777.0
2025-03-25 07:00:00,2.776764,1.6087036,279.02002,302.43286,0.0,0.0,0.0,0.0,2198144.0,-88488.0
2025-03-25 08:00:00,1.8800201,1.7631683,281.13782,301.48657,0.0,0.0,0.0,0.0,1599168.0,26892.0
2025-03-25 09:00:00,1.1515503,2.014618,282.67676,300.47876,0.0,0.0,0.0,0.0,905472.0,85047.0
2025-03-25 10:00:00,0.64549255,1.9091644,283.71887,294.60938,0.0,0.0,0.0,0.0,257536.0,76945.0
2025-03-25 11:00:00,-0.6408539,2.166687,283.16003,293.24927,0.0,0.0,0.0,0.0,896.0,67902.0
2025-03-25 12:00:00,-1.3339081,2.0069275,283.68518,292.4674,0.0,0.0,0.0,0.0,3.5999988e-12,71965.0
2025-03-25 13:00:00,-1.4054871,2.5075073,283.99487,292.1765,0.0,0.0,0.0,0.0,3.5999988e-12,95421.0
2025-03-25 14:00:00,-1.2316437,2.8519287,283.7246,290.83032,0.0,0.0,0.0,0.0,3.5999988e-12,121153.0
2025-03-25 15:00:00,-1.2122498,2.5485535,284.50464,290.8756,0.0,0.0,0.0,0.0,3.5999988e-12,127739.0
2025-03-25 16:00:00,-1.2976227,2.4122925,285.01196,290.93604,0.0,0.0,0.0,0.0,3.5999988e-12,118381.0
2025-03-25 17:00:00,-1.3537445,2.5176086,285.62073,289.8249,0.0,0.0,0.0,0.0,3.5999988e-12,116131.0
2025-03-25 18:00:00,-1.3460236,2.6224518,285.86804,289.89978,0.0,0.0,0.0,0.0,3.5999988e-12,116497.0
2025-03-25 19:00:00,-1.2147827,2.951065,286.21356,289.706,0.0,0.0,0.0,0.0,3.5999988e-12,100486.0
2025-03-25 20:00:00,-0.955719,3.3418121,285.99316,289.21448,0.0,0.0,0.0,0.0,3.5999988e-12,113471.0
