date,u10,v10,d2m,t2m,hcc,lcc,mcc,tp,label
2024-03-29 15:00:00,0.58787537,3.7298431,285.70612,290.62146,0.3236084,0.0,0.0,0.0,阴
2024-03-29 16:00:00,0.8030243,3.8043365,285.18713,290.3969,0.99697876,0.0,0.0,0.0,阴
2024-03-29 17:00:00,0.89166355,3.5713196,284.62488,289.34235,1.0,0.0,0.0,0.0,阴
2024-03-29 18:00:00,0.6610565,3.1237488,284.2782,289.11298,1.0,0.0,0.0,0.0,阴
2024-03-29 19:00:00,0.58766174,3.1592712,283.94867,289.11127,0.98999023,0.0,0.0,0.0,阴
2024-03-29 20:00:00,0.85961914,3.315216,283.95844,288.71228,0.9524231,0.0,0.0,0.0,阴
2024-03-29 21:00:00,0.9104614,2.9965973,283.90643,288.23486,0.97302246,0.0,0.0,0.0,阴
2024-03-29 22:00:00,1.0755157,2.0745392,284.3291,290.12323,0.98394775,0.0,0.0,0.0,阴
2024-03-29 23:00:00,0.73347473,2.4217987,284.7849,290.6631,0.96102905,0.0,0.0,0.0,阴
2024-03-30 00:00:00,1.0104065,2.7406006,285.07288,291.5138,0.9623108,0.0,0.0,0.0,阴
2024-03-30 01:00:00,0.93588257,2.8474274,285.22614,292.4779,0.9909363,0.0,0.0,0.0,阴
2024-03-30 02:00:00,0.7210846,3.0761719,285.67163,298.09814,0.98709106,0.0,0.0,0.0,阴
2024-03-30 03:00:00,1.0067749,3.1835632,285.79126,298.83496,0.9908142,0.0,0.0,0.0,阴
2024-03-30 04:00:00,1.1810913,2.773346,285.7628,299.59644,1.0,0.0,0.0,0.0,阴
2024-03-30 05:00:00,1.3661957,2.496994,285.87643,301.5349,0.98373413,0.0,0.0,0.0,阴
2024-03-30 06:00:00,0.9829712,2.23526,287.25256,301.844,0.7451782,0.0,0.0,0.0,阴
2024-03-30 07:00:00,0.6841736,1.9882507,287.68823,302.26855,0.03491211,0.0,0.0,0.0,阴
2024-03-30 08:00:00,0.37086487,1.4874268,287.4923,301.70605,0.0,0.0,0.0,0.0,阴
2024-03-30 09:00:00,-0.3875122,1.3598328,288.20288,299.67896,0.0030212402,0.0,0.0,0.0,阴
2024-03-30 10:00:00,-0.93226624,0.39128113,286.7968,294.19507,0.0,0.0,0.0,0.0,阴
2024-03-30 11:00:00,-1.4559326,0.8145447,287.51062,293.38208,0.088409424,0.0,0.0,0.0,阴
2024-03-30 12:00:00,-1.5519562,-0.06661987,287.6245,291.75732,0.9758301,0.0,0.0,0.0,阴
2024-03-30 13:00:00,-1.8649597,-2.0008698,287.39453,291.02087,0.83709717,0.0031433105,0.0,0.0,阴
2024-03-30 14:00:00,-2.537918,-3.627777,286.2849,289.1505,0.94247437,0.013946533,0.0,0.0,阴
2024-03-30 15:00:00,-3.425415,-3.8339844,285.39453,288.76025,0.9064026,0.06488037,0.0,0.0,阴
2024-03-30 16:00:00,-3.8866272,-3.2056122,284.72595,288.3672,0.99313354,0.029052734,0.0,0.0,阴
2024-03-30 17:00:00,-4.072708,-2.9704132,284.0996,287.06116,1.0,0.0,0.0,0.0,阴
2024-03-30 18:00:00,-3.9407806,-3.1177063,284.26813,287.14496,1.0,0.0038452148,0.0,0.0,阴
2024-03-30 19:00:00,-3.999817,-3.273407,284.31677,286.72662,1.0,0.02999878,0.0,0.0,阴
2024-03-30 20:00:00,-4.2375183,-3.282074,284.4652,286.5205,1.0,0.07559204,0.0,0.0,阴
2024-03-30 21:00:00,-4.410721,-3.0495605,284.55212,286.46313,1.0,0.13812256,0.0,0.0,阴
2024-03-30 22:00:00,-4.8275146,-2.6779327,284.82617,286.46283,1.0,0.6056824,0.0,0.0,阴
2024-03-30 23:00:00,-5.279175,-2.1541138,284.79443,286.60663,1.0,0.8435974,0.066833496,0.0,阴
2024-03-31 00:00:00,-5.4811096,-1.9967346,284.87,286.86487,1.0,0.9812317,0.7001953,0.0,雾
2024-03-31 01:00:00,-5.2732697,-1.8664246,284.7649,286.7953,1.0,0.9812317,0.9939575,4.7683716e-07,雾
2024-03-31 02:00:00,-5.0035553,-1.0595093,285.17438,287.3374,1.0,1.0,0.9923096,0.0,雾
2024-03-31 03:00:00,-3.432495,-1.5037689,285.3017,287.31885,1.0,0.9727783,1.0,9.536743e-07,雾
2024-03-31 04:00:00,-2.3303528,-2.0903778,285.10498,287.2422,0.99697876,0.88449097,0.9937439,1.8119812e-05,雾
2024-03-31 05:00:00,-1.872467,-2.2440338,285.9989,288.8899,0.9909363,0.87216187,0.8305969,9.8228455e-05,雾
2024-03-31 06:00:00,-0.7381592,-2.88443,286.49646,289.47156,0.93078613,0.29937744,0.2692566,0.0001296997,雾
2024-03-31 07:00:00,0.7792511,-3.3945923,286.56573,290.0127,0.9788208,0.29370117,0.056854248,0.0,雾
2024-03-31 08:00:00,1.3092804,-2.7831879,286.1911,290.94238,0.8699341,0.0,0.11618042,0.0,雾
2024-03-31 09:00:00,1.2237701,-2.8126984,286.17358,291.16553,0.0,0.0,0.10131836,0.0,雾
2024-03-31 10:00:00,0.05340576,-2.1981049,286.1548,289.46497,0.0030212402,0.0,0.19921875,0.0,雾
2024-03-31 11:00:00,-1.3484802,-2.1128235,286.14917,288.5996,0.0,0.0,0.0062561035,0.0,雾
2024-03-31 12:00:00,-2.5117035,-1.5057526,285.6958,287.91956,0.0,0.017578125,0.0,0.0,晴
2024-03-31 13:00:00,-2.836975,-1.4181061,285.35547,287.86755,0.0,0.06185913,0.0,0.0,晴
2024-03-31 14:00:00,-2.6033173,-1.052475,284.7727,286.72583,0.0,0.035003662,0.0,0.0,晴
2024-03-31 15:00:00,-2.113266,-0.32608032,284.29602,286.2815,0.0,0.046051025,0.0,0.0,晴
2024-03-31 16:00:00,-1.3362427,0.16363525,284.15137,286.44775,0.0,0.07437134,0.0,0.0,晴
2024-03-31 17:00:00,-1.130249,0.4643402,283.70056,285.67358,0.0,0.037597656,0.0,0.0,晴
2024-03-31 18:00:00,-0.9682312,0.9323578,283.43298,285.35022,0.0,0.051239014,0.0,0.0,晴
2024-03-31 19:00:00,-0.9619293,1.08992,283.20685,285.0434,0.0,0.04928589,0.0,0.0,晴
2024-03-31 20:00:00,-1.0440063,0.86808777,283.04675,284.511,0.0,0.056030273,0.0,0.0,晴
2024-03-31 21:00:00,-1.1373901,1.1065369,283.0454,284.5122,0.0,0.069885254,0.0,0.0,晴
2024-03-31 22:00:00,-1.202774,1.1415405,285.01233,286.70825,0.0,0.06906128,0.0,0.0,晴
2024-03-31 23:00:00,-2.254776,1.5869293,285.50934,287.46698,0.0,0.114715576,0.0,0.0,晴
2024-04-01 00:00:00,-2.611969,2.3857727,285.34186,287.8534,0.04232788,0.0030212402,0.0,0.0,多云
2024-04-01 01:00:00,-2.7289429,3.3781433,285.12836,288.0144,0.0,0.012908936,0.0,0.0,多云
2024-04-01 02:00:00,-2.5195618,4.250168,285.8368,292.01636,0.0,0.052215576,0.0,0.0,多云
2024-04-01 03:00:00,-2.1590424,4.437958,286.17664,293.0669,0.009063721,0.043151855,0.0,0.0,多云
2024-04-01 04:00:00,-2.71344,4.061157,286.1842,293.60596,0.67019653,0.04534912,0.0,0.0,多云
2024-04-01 05:00:00,-2.8048553,4.3010406,286.2154,295.7356,0.96676636,0.05718994,0.0,0.0,多云
2024-04-01 06:00:00,-2.6334534,4.465027,286.08893,295.62427,0.99697876,0.028045654,0.0,0.0,多云
2024-04-01 07:00:00,-3.2188568,4.2227783,286.16083,294.8943,1.0,0.009887695,0.0,0.0,多云
2024-04-01 08:00:00,-3.6595154,4.1660767,285.4281,292.3369,0.98999023,0.012084961,0.0,0.0,多云
2024-04-01 09:00:00,-3.74469,4.020218,285.00525,291.79175,1.0,0.053649902,0.0,0.0,多云
2024-04-01 10:00:00,-3.9703827,3.6134796,284.14197,289.05017,1.0,0.15084839,0.0,0.0,多云
2024-04-01 11:00:00,-4.301956,4.4323273,284.34918,288.92236,1.0,0.2192688,0.0,0.0,多云
2024-04-01 12:00:00,-3.9459534,5.552368,284.35352,289.29346,1.0,0.20056152,0.08911133,0.0,中雨
2024-04-01 13:00:00,-3.0689087,6.8003387,284.44608,289.4391,1.0,0.12557983,0.50131226,0.0,中雨
2024-04-01 14:00:00,-2.118988,7.4721985,285.1045,288.29968,1.0,0.083496094,0.34573364,0.0,中雨
2024-04-01 15:00:00,-1.9124451,7.788681,285.77777,288.6781,1.0,0.08465576,0.66763306,2.861023e-06,中雨
2024-04-01 16:00:00,-1.8994446,7.5171204,286.2826,289.02954,1.0,0.18435669,0.77471924,0.00032806396,中雨
2024-04-01 17:00:00,-2.8561096,7.623825,287.20972,289.06726,1.0,0.353302,0.9845886,0.0012168884,中雨
2024-04-01 18:00:00,-2.5746918,7.594513,287.66748,289.5332,1.0,0.4069519,0.4767151,0.0014514923,中雨
2024-04-01 19:00:00,-1.7039642,7.3032837,288.0213,289.66492,1.0,0.30160522,0.78009033,0.0028743744,中雨
2024-04-01 20:00:00,-2.8015747,6.9240875,288.52856,289.2436,1.0,0.5311279,0.9562073,0.004128456,中雨
2024-04-01 21:00:00,-4.2666016,6.8287964,288.44885,289.2044,1.0,1.0,0.9923096,0.0015716553,中雨
2024-04-01 22:00:00,-3.1746674,6.209442,289.27393,289.7812,1.0,1.0,0.96276855,0.0011091232,中雨
2024-04-01 23:00:00,-3.3775482,6.7478027,288.98572,289.5575,1.0,1.0,0.6830139,0.0015487671,中雨
2024-04-02 00:00:00,-2.8484955,6.2500305,288.6936,289.21246,1.0,1.0,0.81900024,0.0023012161,小雨
2024-04-02 01:00:00,-1.8063812,6.151932,289.08154,289.34436,1.0,1.0,0.87924194,0.00089788437,小雨
2024-04-02 02:00:00,-1.4573975,6.368347,290.36926,291.3606,1.0,1.0,0.5516968,0.001373291,小雨
2024-04-02 03:00:00,-1.1957397,6.6905518,290.5752,291.56958,1.0,0.9848938,0.50460815,0.00083971024,小雨
2024-04-02 04:00:00,-0.8765869,5.1813354,290.84912,291.69238,1.0,0.2644348,0.5612793,0.0018248558,小雨
2024-04-02 05:00:00,-1.2557983,4.679291,291.26074,291.9015,0.99383545,0.37768555,0.8009949,0.0025744438,小雨
2024-04-02 06:00:00,-1.1731567,4.118286,291.02295,291.52197,1.0,0.0152282715,0.6331482,0.0021533966,小雨
2024-04-02 07:00:00,-0.3777771,3.8673859,290.8081,291.255,1.0,0.59536743,0.49899292,0.00063610077,小雨
2024-04-02 08:00:00,-0.4883728,2.9573975,290.73633,291.74414,1.0,0.7620239,0.6399231,0.00014352798,小雨
2024-04-02 09:00:00,-0.5189972,2.2324524,290.43164,292.0631,1.0,0.76416016,0.9274292,1.04904175e-05,小雨
2024-04-02 10:00:00,0.20881653,1.8610382,290.86475,291.75,0.98779297,0.9848938,0.88616943,4.7683716e-07,小雨
2024-04-02 11:00:00,0.44049072,1.9761963,290.52698,291.3452,0.9449768,0.015106201,0.9901123,1.7166138e-05,小雨
2024-04-02 12:00:00,0.13345337,1.71698,290.2146,290.8993,0.99697876,0.0,0.9937439,0.0005941391,中雨
2024-04-02 13:00:00,-0.18655396,1.7867126,290.08142,290.8047,1.0,0.0,0.34872437,0.0010752678,中雨
2024-04-02 14:00:00,0.8247528,2.6003876,289.8617,290.62476,0.9901123,0.06503296,0.34848022,0.0022354126,中雨
2024-04-02 15:00:00,1.4592743,3.46315,290.03455,290.73877,1.0,0.7888794,0.48901367,0.002940178,中雨
2024-04-02 16:00:00,1.5838928,3.7415314,290.17358,291.07275,1.0,0.912323,0.7367554,0.003027916,中雨
2024-04-02 17:00:00,2.0059967,2.8295288,290.14233,290.96143,1.0,0.73379517,0.65560913,0.0023565292,中雨
2024-04-02 18:00:00,1.9283295,2.5983124,290.14795,290.74084,1.0,0.14675903,0.09112549,0.0021972656,中雨
2024-04-02 19:00:00,2.0917053,2.6744232,289.99207,290.48877,1.0,0.9939575,0.5278015,0.001964569,中雨
2024-04-02 20:00:00,2.0418854,2.4832764,289.83557,290.61426,1.0,0.99697876,0.69540405,0.00198555,中雨
2024-04-02 21:00:00,2.019104,2.113205,289.83545,290.4159,0.98791504,1.0,0.7753601,0.0014667511,中雨
2024-04-02 22:00:00,2.4533844,2.804657,291.61694,292.39258,0.92193604,1.0,0.8462219,0.0022974014,中雨
2024-04-02 23:00:00,3.1088715,2.5921478,291.86853,292.417,1.0,1.0,1.0,0.0019106865,中雨
2024-04-03 00:00:00,3.7677612,0.619812,291.71558,292.02026,0.45620728,1.0,1.0,0.0012612343,阴
2024-04-03 01:00:00,4.331833,-1.494751,290.7981,291.11133,0.027496338,1.0,1.0,0.00025510788,阴
2024-04-03 02:00:00,4.2767944,-2.5877838,289.49463,290.4513,0.0,1.0,0.8245239,1.4781952e-05,阴
2024-04-03 03:00:00,4.675293,-3.3532257,288.99133,290.33203,0.0,1.0,0.18325806,1.4305115e-06,阴
2024-04-03 04:00:00,5.217148,-3.9211426,288.99194,291.58875,0.0,1.0,0.043548584,8.583069e-06,阴
2024-04-03 05:00:00,5.3567505,-3.720459,287.66003,291.23315,0.0,1.0,0.009063721,5.2452087e-06,阴
2024-04-03 06:00:00,5.7465363,-3.6952362,287.36084,290.8385,0.0,1.0,0.11047363,8.106232e-06,阴
2024-04-03 07:00:00,4.771332,-4.3002167,286.8181,290.23096,0.0,1.0,0.10040283,0.0,阴
2024-04-03 08:00:00,3.425537,-4.78331,285.85248,289.3551,0.9930115,1.0,0.02999878,0.0,阴
2024-04-03 09:00:00,2.40596,-5.010956,285.6479,289.08777,0.9937439,1.0,0.12698364,0.0,阴
2024-04-03 10:00:00,1.2623901,-3.9740448,285.13818,287.85828,1.0,1.0,0.14886475,0.0,阴
2024-04-03 11:00:00,1.0510254,-4.709549,284.90082,287.5857,1.0,0.9845886,0.25802612,0.0,阴
2024-04-03 12:00:00,0.8501282,-5.1685944,284.49103,287.31555,0.9961548,0.032165527,0.099975586,0.0,阴
2024-04-03 13:00:00,0.9217987,-4.9179993,284.19165,286.8966,0.9909363,0.0,0.006164551,0.0,阴
2024-04-03 14:00:00,1.4478912,-4.216217,283.5598,285.86224,0.99697876,0.0,0.08782959,0.0,阴
2024-04-03 15:00:00,0.85147095,-4.2131805,283.0896,285.62054,0.9968567,0.0,0.4588623,0.0,阴
2024-04-03 16:00:00,-0.098083496,-4.129181,282.87067,285.60345,0.9838562,0.0,0.14984131,0.0,阴
2024-04-03 17:00:00,0.09262085,-3.8840485,281.7041,285.1259,1.0,0.0,0.5800476,2.3841858e-05,阴
2024-04-03 18:00:00,0.5100403,-3.6266937,281.4084,285.29788,0.9690552,0.0030212402,0.82244873,0.0,阴
2024-04-03 19:00:00,-0.15020752,-3.511551,281.1953,285.49258,1.0,0.024505615,0.8474426,0.0,阴
2024-04-03 20:00:00,-0.64038086,-3.8553925,280.39233,285.19125,1.0,0.009185791,0.0,0.0,阴
2024-04-03 21:00:00,-0.62612915,-3.604599,280.38257,285.05893,1.0,0.012084961,0.05545044,0.0,阴
2024-04-03 22:00:00,-0.6044922,-3.077713,279.50037,285.42325,1.0,0.0,0.05429077,0.0,阴
2024-04-03 23:00:00,-0.717041,-3.3034973,279.46204,286.24658,1.0,0.0,0.3447876,0.0,阴
2024-04-04 00:00:00,-0.57691956,-3.7649689,279.01007,286.72443,0.9939575,0.0,0.4743042,0.0,阴
2024-04-04 01:00:00,-0.3420868,-3.630127,279.0098,287.07867,1.0,0.0,0.6091614,0.0,阴
2024-04-04 02:00:00,-0.44407654,-3.4637299,277.8469,287.90027,0.71398926,0.0,0.7729492,1.7166138e-05,阴
2024-04-04 03:00:00,-0.7297516,-3.8203735,278.12866,287.7707,0.068481445,0.0,0.96151733,3.5762787e-05,阴
2024-04-04 04:00:00,-1.2486725,-3.7411804,278.13525,287.3025,0.6470642,0.0,1.0,0.00011396408,阴
2024-04-04 05:00:00,-1.5605011,-3.3517456,278.9687,287.92358,0.24084473,0.0,0.9345703,0.0006299019,阴
2024-04-04 06:00:00,-1.5376434,-3.8480377,278.62964,288.29797,0.98928833,0.0,0.9562073,0.00039196014,阴
2024-04-04 07:00:00,-1.2793427,-3.990448,278.214,288.30103,1.0,0.0,0.71780396,0.0,阴
2024-04-04 08:00:00,-1.538208,-4.3552094,278.26898,288.37476,1.0,0.0,0.5828552,0.0,阴
2024-04-04 09:00:00,-1.5062103,-4.367401,278.23462,288.1709,1.0,0.0,0.63742065,0.0,阴
2024-04-04 10:00:00,-0.7135925,-3.408249,278.57782,285.96698,1.0,0.0,0.1796875,0.0,阴
2024-04-04 11:00:00,-0.385849,-3.458603,278.57452,285.5799,1.0,0.0,0.493927,0.0,阴
2024-04-04 12:00:00,-0.11364746,-3.2756348,278.9668,285.47455,1.0,0.0,0.9204407,0.0,小雨
2024-04-04 13:00:00,0.11306763,-3.093521,279.0666,285.38498,1.0,0.0,0.93722534,2.670288e-05,小雨
2024-04-04 14:00:00,0.022781372,-3.2661133,279.46112,284.59564,1.0,0.0,0.53375244,0.0,小雨
2024-04-04 15:00:00,0.020233154,-3.0444336,279.52863,284.7641,1.0,0.0,0.90512085,0.0,小雨
2024-04-04 16:00:00,0.23143005,-2.5202484,279.9746,284.70596,1.0,0.0,0.8390503,2.861023e-06,小雨
2024-04-04 17:00:00,-0.22105408,-2.8749084,280.31393,284.44162,0.9320679,0.0,0.88986206,0.0,小雨
2024-04-04 18:00:00,-0.42782593,-2.975296,280.4309,284.74164,0.68096924,0.0,0.74765015,0.0,小雨
2024-04-04 19:00:00,-0.530777,-2.799591,280.73526,284.3938,0.52905273,0.0,0.93707275,0.00016403198,小雨
2024-04-04 20:00:00,-0.5339813,-2.5061798,280.9897,283.77704,0.13769531,0.0,0.11764526,0.0,小雨
2024-04-04 21:00:00,-0.33154297,-2.2618408,281.14734,283.57495,0.067352295,0.0,0.0060424805,0.0,小雨
2024-04-04 22:00:00,-0.60369873,-2.4367676,280.75342,284.36182,0.06881714,0.0,0.0,0.0,小雨
2024-04-04 23:00:00,-1.0950623,-2.8305511,280.60468,285.39673,0.0,0.0,0.0,0.0,小雨
2024-04-05 00:00:00,-1.6354828,-2.7543488,280.3247,285.833,0.07171631,0.041534424,0.0030212402,0.0,晴
2024-04-05 01:00:00,-1.8405609,-3.0822906,280.24377,286.36896,0.17092896,0.022918701,0.0,0.0,晴
2024-04-05 02:00:00,-2.38208,-3.4902344,280.1787,288.46448,0.1593628,0.0,0.0,0.0,晴
2024-04-05 03:00:00,-2.6053162,-3.5480347,280.3004,288.8318,0.023101807,0.0,0.0,0.0,晴
2024-04-05 04:00:00,-2.7119293,-3.745346,280.219,289.1078,0.0,0.0,0.0,0.0,晴
2024-04-05 05:00:00,-2.556076,-3.8953247,279.6234,290.25342,0.021911621,0.0,0.0,0.0,晴
2024-04-05 06:00:00,-2.7980804,-3.832306,279.48413,290.12012,0.014678955,0.0,0.0,0.0,晴
2024-04-05 07:00:00,-3.1596832,-3.271225,279.188,289.83325,0.100372314,0.0,0.0,0.0,晴
2024-04-05 08:00:00,-3.346817,-2.6946106,279.40735,288.82373,0.9845886,0.0,0.0,0.0,晴
2024-04-05 09:00:00,-3.0971222,-2.220169,279.34155,288.3169,0.9930115,0.0,0.058685303,0.0,晴
2024-04-05 10:00:00,-2.531021,-1.7413788,280.37103,286.27893,1.0,0.0,0.5944519,0.0,晴
2024-04-05 11:00:00,-2.8342743,-1.1552429,280.70636,286.06036,1.0,0.0,0.57421875,0.0,晴
2024-04-05 12:00:00,-2.6178741,-0.72753906,281.10883,286.13104,1.0,0.0,0.7973938,0.0,小雨
2024-04-05 13:00:00,-2.337738,-0.5870819,281.4331,286.21515,0.9057007,0.0,0.86932373,0.0,小雨
2024-04-05 14:00:00,-2.3927002,-0.765625,282.36273,285.779,0.8278198,0.0,0.94607544,0.0,小雨
2024-04-05 15:00:00,-2.1450958,-0.6188507,282.71454,285.94006,0.7385864,0.0,0.93481445,0.0,小雨
2024-04-05 16:00:00,-1.4585419,-0.17854309,283.1961,286.34753,0.86450195,0.0,0.98846436,0.00033187866,小雨
2024-04-05 17:00:00,-0.40238953,-0.74554443,283.58875,285.9579,0.8682556,0.0,0.96585083,0.0,小雨
2024-04-05 18:00:00,-0.44581604,-1.7338867,283.94434,286.06433,0.70254517,0.0,0.9937439,0.0,小雨
2024-04-05 19:00:00,-0.3242035,-2.1170502,284.11047,286.03217,0.1611023,0.009185791,1.0,0.00042533875,小雨
2024-04-05 20:00:00,-0.6585541,-2.3515015,284.35236,285.81097,0.048950195,0.2543335,1.0,0.0008878708,小雨
2024-04-05 21:00:00,-1.081253,-2.1672516,284.4156,285.54016,0.028961182,0.42822266,1.0,0.00036525726,小雨
2024-04-05 22:00:00,-0.97158813,-1.4096222,284.52646,285.7411,0.017700195,0.39401245,1.0,0.00045013428,小雨
2024-04-05 23:00:00,-1.392395,-1.6605072,284.47845,285.6758,0.03729248,0.48687744,1.0,0.0008826256,小雨
2024-04-06 00:00:00,-1.7319489,-1.4684753,284.64423,285.87747,0.56481934,0.7678528,1.0,0.00035190582,阴
2024-04-06 01:00:00,-1.9978027,-1.1242981,285.11823,286.28412,0.15090942,0.8496399,1.0,7.247925e-05,阴
2024-04-06 02:00:00,-2.3379974,-0.5997009,285.7896,287.76648,0.973053,0.61605835,1.0,4.7683716e-05,阴
2024-04-06 03:00:00,-2.2967377,-0.4420166,285.97693,287.87775,0.9706421,0.811615,1.0,0.00015258789,阴
2024-04-06 04:00:00,-2.2910614,-0.6148071,286.0077,288.11243,0.94989014,0.7939148,0.9923096,3.1471252e-05,阴
2024-04-06 05:00:00,-1.9756775,0.029525757,285.8388,288.6969,0.9393616,0.6253662,1.0,2.861023e-06,阴
2024-04-06 06:00:00,-1.9866791,-0.7045288,285.4696,288.71436,0.9220886,0.4953308,0.980011,0.0,阴
2024-04-06 07:00:00,-2.41362,-1.0056915,285.22632,288.9027,0.97698975,0.2919922,0.94207764,3.8146973e-06,阴
2024-04-06 08:00:00,-2.689865,-0.71318054,285.42603,288.56885,0.980011,0.15319824,0.95809937,1.9073486e-06,阴
2024-04-06 09:00:00,-2.5773468,-0.16397095,285.29932,288.43262,0.98394775,0.09967041,0.9499512,9.536743e-07,阴
2024-04-06 10:00:00,-1.9525299,-0.061340332,285.5033,287.17133,0.96313477,0.07064819,0.8253174,4.7683716e-07,阴
2024-04-06 11:00:00,-2.0180511,-0.3128357,285.5103,287.12177,0.9484558,0.028137207,0.7480774,0.0,阴
2024-04-06 12:00:00,-2.44693,-0.827652,285.50677,286.96387,0.9569702,0.0093688965,0.6968384,0.0,晴
2024-04-06 13:00:00,-2.27594,-1.0623322,285.3474,286.75085,0.9591675,0.020935059,0.03152466,0.0,晴
2024-04-06 14:00:00,-1.9128113,-0.82987976,285.23193,286.54437,0.9161682,0.0076904297,0.022003174,0.0,晴
2024-04-06 15:00:00,-1.8983002,-0.8160095,285.1801,286.7119,0.7800293,0.03479004,0.14364624,0.0,晴
2024-04-06 16:00:00,-1.9773407,-1.1141968,285.0562,286.6396,0.0,0.02532959,0.41168213,0.0,晴
2024-04-06 17:00:00,-2.2005005,-1.0791626,284.85846,286.24304,0.0,0.02709961,0.1923523,0.0,晴
2024-04-06 18:00:00,-1.792572,-0.65904236,284.76205,286.216,0.0,0.031585693,0.07559204,0.0,晴
2024-04-06 19:00:00,-1.7632141,-0.048538208,284.62067,286.09534,0.0,0.08453369,0.35098267,0.0,晴
2024-04-06 20:00:00,-2.0047455,-0.025344849,284.73358,285.97766,0.046905518,0.10147095,0.5729065,0.0,晴
2024-04-06 21:00:00,-2.0604858,-0.18890381,284.8297,286.01105,0.58392334,0.0791626,0.98846436,0.0008854866,晴
2024-04-06 22:00:00,-2.1798859,-0.5742645,285.15796,286.71503,0.93084717,0.0,0.9189148,0.001847744,晴
2024-04-06 23:00:00,-2.1056976,-0.17066956,285.18555,287.03442,0.96759033,0.0115356445,0.95162964,0.0013194084,晴
2024-04-07 00:00:00,-2.587906,-0.4681549,285.21307,287.16034,0.9939575,0.0,0.9389038,0.000995636,小雨
2024-04-07 01:00:00,-2.9012146,-0.4785614,285.3332,286.91058,0.99383545,0.009063721,0.89871216,0.0008664131,小雨
2024-04-07 02:00:00,-3.4342804,-0.42855835,284.5899,287.9848,0.8442383,0.07434082,0.82632446,0.0012769699,小雨
2024-04-07 03:00:00,-2.9938354,-0.7442322,284.67902,288.10876,0.5682373,0.025024414,0.88742065,0.000623703,小雨
2024-04-07 04:00:00,-3.1890717,-1.0673828,284.5323,287.45276,0.7631531,0.06390381,0.8354492,0.0006747246,小雨
2024-04-07 05:00:00,-3.6279907,-1.0200806,284.58044,287.4209,0.9793701,0.0,1.0,0.00078725815,小雨
2024-04-07 06:00:00,-3.4476166,-0.48832703,284.47058,287.28406,1.0,0.018676758,1.0,0.00040578842,小雨
2024-04-07 07:00:00,-2.7535553,-0.14492798,284.23358,287.02356,1.0,0.291687,1.0,0.00057172775,小雨
2024-04-07 08:00:00,-2.229004,-0.011260986,284.1927,286.45856,0.99383545,0.37200928,0.973053,0.0018086433,小雨
2024-04-07 09:00:00,-2.4303894,-0.64575195,284.12732,286.18378,0.98779297,0.9520874,1.0,0.0014572144,小雨
2024-04-07 10:00:00,-2.266739,-1.3813934,283.9438,285.50803,0.7316284,1.0,1.0,0.0013885498,小雨
2024-04-07 11:00:00,-2.710373,-1.7292023,284.17224,285.58142,0.4684143,1.0,1.0,0.00106287,小雨
2024-04-07 12:00:00,-2.9534454,-1.9253387,284.4275,285.6469,0.3262024,1.0,1.0,0.0006299019,小雨
2024-04-07 13:00:00,-3.4038239,-1.5588074,284.52008,285.75116,0.16522217,0.9968567,1.0,0.00028324127,小雨
2024-04-07 14:00:00,-3.1346436,-1.2771301,284.516,285.73938,0.3824768,1.0,1.0,0.0003414154,小雨
2024-04-07 15:00:00,-3.2413177,-1.2223053,284.4751,285.76785,0.6888428,1.0,1.0,0.0005092621,小雨
2024-04-07 16:00:00,-3.3020325,-1.3654633,284.4895,285.7825,0.81121826,1.0,1.0,0.00092220306,小雨
2024-04-07 17:00:00,-3.0088348,-1.5104523,284.7384,285.8165,0.52401733,1.0,1.0,0.0011816025,小雨
2024-04-07 18:00:00,-3.146515,-1.534256,284.75702,285.82724,0.3767395,1.0,0.99383545,0.0005660057,小雨
2024-04-07 19:00:00,-3.2675629,-1.4202576,284.84338,285.82034,0.4465027,1.0,1.0,0.0013561249,小雨
2024-04-07 20:00:00,-2.9679718,-1.2185059,284.89636,285.82242,0.7110901,1.0,1.0,0.00089263916,小雨
2024-04-07 21:00:00,-3.1431274,-1.8468475,284.80652,285.82867,0.8909302,1.0,1.0,0.0008831024,小雨
2024-04-07 22:00:00,-2.582138,-1.8810272,284.83215,285.78308,0.986969,1.0,1.0,0.001024723,小雨
2024-04-07 23:00:00,-2.8553467,-2.0371857,284.76923,285.74335,1.0,1.0,1.0,0.0012044907,小雨
2024-04-08 00:00:00,-3.0648346,-1.8883057,284.79132,285.9148,0.99697876,1.0,1.0,0.00141716,小雨
2024-04-08 01:00:00,-3.3541107,-1.7527313,284.6894,285.95596,0.98999023,1.0,1.0,0.0018138885,小雨
2024-04-08 02:00:00,-3.53656,-1.582016,284.47388,286.46698,0.7250366,1.0,1.0,0.0015869141,小雨
2024-04-08 03:00:00,-2.9654846,-1.9943237,284.48962,286.35413,0.90405273,1.0,1.0,0.0014219284,小雨
2024-04-08 04:00:00,-1.698349,-2.7170258,284.48682,286.19177,1.0,1.0,1.0,0.0007843971,小雨
2024-04-08 05:00:00,-1.0169525,-3.413803,284.60883,286.73138,0.97424316,1.0,1.0,0.0005707741,小雨
2024-04-08 06:00:00,-0.7711334,-3.9997559,284.3745,286.39008,0.927124,1.0,1.0,0.0010323524,小雨
2024-04-08 07:00:00,-0.58291626,-4.528061,284.17377,286.15167,0.69470215,1.0,1.0,0.0002565384,小雨
